date,open,high,low,close,adj_close,volume,dividend
2020-05-28,174.11,176.84,172.29,174.56,174.56,3434433,0.0
2020-05-29,174.86,176.92,174.21,175.56,175.56,1762859,0.0
2020-06-01,175.43,175.43,171.37,172.59,172.59,4022000,0.0
2020-06-02,172.71,172.71,171.54,171.64,171.64,1906106,0.0
2020-06-03,171.48,171.48,169.0,169.4,169.4,4203026,0.0
2020-06-04,169.46,169.46,165.33,165.7,165.7,4902040,0.0
2020-06-05,166.19,166.19,164.33,164.62,164.62,4411008,0.0
2020-06-08,164.76,165.36,164.76,165.07,165.07,4438455,0.0
2020-06-09,164.47,165.11,159.88,162.5,162.5,698370,0.0
2020-06-10,162.66,164.07,162.66,163.98,163.98,1494839,0.0
2020-06-11,163.37,164.89,163.24,164.07,164.07,1630806,0.0
2020-06-12,163.63,164.55,160.46,162.51,162.51,1724259,0.0
2020-06-15,162.16,162.16,158.86,159.23,159.23,1743314,0.0
2020-06-16,159.08,161.71,159.08,160.96,160.96,1896061,0.0
2020-06-17,160.71,161.03,160.71,160.94,160.94,4316535,0.0
2020-06-18,161.03,163.98,161.03,162.77,162.77,4971159,0.0
2020-06-19,162.67,162.67,158.71,160.34,160.34,1337128,0.0
2020-06-22,159.92,160.38,158.93,159.65,159.65,4809107,0.0
2020-06-23,159.48,159.48,157.18,158.18,158.18,3380489,0.0
2020-06-24,158.54,160.69,157.77,159.23,159.23,4515215,0.0
2020-06-25,159.54,163.66,159.54,163.19,163.19,2261069,0.0
2020-06-26,163.48,167.93,163.48,167.47,167.47,2437064,0.0
2020-06-29,168.0,169.35,166.39,167.87,167.87,4305184,0.0
2020-06-30,167.39,169.89,167.39,168.98,168.98,4347972,0.0
2020-07-01,169.64,169.64,164.77,166.77,166.77,80915,0.0
2020-07-02,166.64,167.6,166.3,166.95,166.95,1847105,0.0
2020-07-03,166.94,166.94,164.97,165.65,165.65,2975526,0.0
2020-07-06,166.0,168.73,166.0,168.72,168.72,2471896,0.0
2020-07-07,168.07,168.07,163.61,165.59,165.59,3417310,0.0
2020-07-08,165.94,165.94,165.48,165.7,165.7,2856834,0.0
2020-07-09,165.82,166.59,165.28,165.93,165.93,1719494,0.0
2020-07-10,166.01,168.75,166.01,168.51,168.51,1024143,0.0
2020-07-13,169.19,169.61,164.07,166.84,166.84,3137844,0.0
2020-07-14,166.25,169.3,165.82,167.56,167.56,3928091,0.0
2020-07-15,167.91,171.06,166.97,169.01,169.01,3665469,0.0
2020-07-16,169.37,169.37,167.25,167.37,167.37,2369540,0.0
2020-07-17,166.9,168.91,166.9,168.54,168.54,1387316,0.0
2020-07-20,168.45,168.45,164.63,166.18,166.18,2980619,0.0
2020-07-21,166.43,168.93,166.43,167.89,167.89,3698015,0.0
2020-07-22,168.0,168.0,165.43,165.57,165.57,463515,0.0
2020-07-23,166.12,166.12,163.76,164.2,164.2,1603813,0.0
2020-07-24,164.48,165.74,164.48,165.47,165.47,733827,0.0
2020-07-27,166.23,166.23,163.43,164.36,164.36,4207553,0.0
2020-07-28,164.16,166.69,164.16,166.46,166.46,3816058,0.0
2020-07-29,166.77,166.77,163.16,163.63,163.63,1949839,0.0
2020-07-30,164.05,165.07,163.74,164.41,164.41,4654219,0.0
2020-07-31,164.78,165.68,163.97,164.82,164.82,1006246,0.0
2020-08-03,164.65,164.99,163.74,164.37,164.37,3094244,0.0
2020-08-04,164.16,164.16,163.31,163.59,163.59,4272719,0.0
2020-08-05,163.85,163.85,160.09,161.95,161.95,1671696,0.0
2020-08-06,162.05,162.37,158.07,160.22,160.22,3805051,0.0
2020-08-07,160.12,161.82,158.84,160.33,160.33,2803356,0.0
2020-08-10,160.21,164.22,160.21,162.25,162.25,3511658,0.0
2020-08-11,162.02,162.76,162.02,162.56,162.56,2557365,0.0
2020-08-12,162.02,162.18,160.76,161.47,161.47,4622258,0.0
2020-08-13,161.35,161.35,155.15,157.56,157.56,2626610,0.0
2020-08-14,157.83,158.23,156.39,157.31,157.31,2344968,0.0
2020-08-17,157.51,160.64,157.51,160.12,160.12,3845656,0.0
2020-08-18,160.31,161.09,158.65,159.87,159.87,337176,0.0
2020-08-19,159.27,160.56,159.27,160.21,160.21,3875321,0.0
2020-08-20,160.14,162.14,159.06,160.6,160.6,2205908,0.0
2020-08-21,160.63,160.63,158.28,158.59,158.59,2954787,0.0
2020-08-24,158.71,161.89,156.11,159.0,159.0,988616,0.0
2020-08-25,159.04,160.53,158.56,159.54,159.54,2819948,0.0
2020-08-26,159.75,159.75,153.73,153.85,153.85,3008725,0.0
2020-08-27,154.26,156.74,154.26,155.92,155.92,2043559,0.0
2020-08-28,155.47,160.71,155.47,159.16,159.16,1576241,0.0
2020-08-31,158.8,158.8,157.16,157.3,157.3,3287806,0.0
2020-09-01,156.46,159.83,156.35,158.09,158.09,4712641,0.0
2020-09-02,158.02,158.02,154.13,155.14,155.14,1385079,0.0
2020-09-03,154.98,155.25,152.48,153.86,153.86,1133807,0.0
2020-09-04,153.7,153.7,152.44,152.56,152.56,3029914,0.0
2020-09-07,152.55,152.55,149.25,150.57,150.57,4862201,0.0
2020-09-08,150.79,153.58,150.79,152.28,152.28,1847286,0.0
2020-09-09,151.84,154.22,151.84,153.78,153.78,3940948,0.0
2020-09-10,154.11,154.64,153.53,154.08,154.08,3938645,0.0
2020-09-11,153.67,153.67,152.94,153.27,153.27,448416,0.0
2020-09-14,153.14,153.14,151.4,151.98,151.98,3222738,0.0
2020-09-15,152.02,152.02,148.81,149.78,149.78,4298833,0.0
2020-09-16,149.45,149.47,145.47,147.47,147.47,2806247,0.0
2020-09-17,147.89,147.89,145.74,146.22,146.22,2829896,0.0
2020-09-18,146.06,146.38,145.16,145.77,145.77,2700296,0.0
2020-09-21,145.8,145.8,141.69,143.2,143.2,1300188,0.0
2020-09-22,143.44,143.44,142.56,142.67,142.67,2212027,0.0
2020-09-23,142.91,142.91,142.86,142.89,142.89,937630,0.0
2020-09-24,143.38,143.38,142.13,142.25,142.25,2289568,0.0
2020-09-25,142.17,147.42,141.57,144.49,144.49,3768060,0.0
2020-09-28,144.38,145.31,144.38,145.11,145.11,2719237,0.0
2020-09-29,145.45,146.72,141.99,144.36,144.36,4842263,0.0
2020-09-30,144.53,144.53,141.28,141.75,141.75,3154063,2.2176
2020-10-01,142.06,142.82,140.75,141.78,141.78,2787793,0.0
2020-10-02,141.74,145.26,141.74,144.32,144.32,1071764,0.0
2020-10-05,144.68,144.68,141.37,141.66,141.66,2727687,0.0
2020-10-06,141.71,141.71,141.27,141.44,141.44,2861571,0.0
2020-10-07,141.48,143.7,141.48,142.92,142.92,1778680,0.0
2020-10-08,142.87,143.37,141.23,142.3,142.3,1526123,0.0
2020-10-09,142.38,143.99,139.72,141.86,141.86,4641804,0.0
2020-10-12,142.09,142.09,139.75,140.68,140.68,3958657,0.0
2020-10-13,140.94,145.7,140.94,143.69,143.69,2695630,0.0
2020-10-14,143.7,143.7,139.79,141.6,141.6,3008602,0.0
2020-10-15,141.76,142.8,139.95,141.37,141.37,3540399,0.0
2020-10-16,141.14,141.2,139.33,140.27,140.27,2842613,0.0
2020-10-19,140.18,143.19,140.18,141.83,141.83,4307170,0.0
2020-10-20,141.72,142.64,141.72,142.63,142.63,4626558,0.0
2020-10-21,142.96,147.41,142.96,145.99,145.99,4988660,0.0
2020-10-22,145.99,148.92,145.63,147.27,147.27,2072574,0.0
2020-10-23,147.21,147.68,145.73,146.71,146.71,2712752,0.0
2020-10-26,146.76,150.33,146.76,149.1,149.1,1215356,0.0
2020-10-27,149.21,151.48,148.97,150.22,150.22,1486986,0.0
2020-10-28,150.03,150.64,146.62,148.63,148.63,720857,0.0
2020-10-29,148.92,149.9,148.14,149.02,149.02,4186329,0.0
2020-10-30,148.88,148.88,147.43,147.82,147.82,4794857,0.0
2020-11-02,148.03,148.03,146.14,146.31,146.31,3172576,0.0
2020-11-03,146.63,146.72,144.33,145.53,145.53,3053768,0.0
2020-11-04,145.22,147.54,145.22,146.5,146.5,3887459,0.0
2020-11-05,146.59,147.93,146.59,147.38,147.38,4795170,0.0
2020-11-06,147.4,147.4,147.32,147.34,147.34,2039255,0.0
2020-11-09,147.69,148.85,144.62,146.73,146.73,1828460,0.0
2020-11-10,146.5,147.03,146.5,146.95,146.95,1130378,0.0
2020-11-11,146.68,147.96,146.68,147.68,147.68,1781849,0.0
2020-11-12,147.2,147.2,146.28,146.47,146.47,2819564,0.0
2020-11-13,146.53,148.97,145.81,147.39,147.39,2366144,0.0
2020-11-16,146.62,148.85,146.62,148.14,148.14,445178,0.0
2020-11-17,147.5,149.12,147.25,148.19,148.19,3692310,0.0
2020-11-18,148.76,149.4,148.76,149.32,149.32,2340748,0.0
2020-11-19,148.94,150.86,148.94,149.92,149.92,882351,0.0
2020-11-20,150.31,151.85,150.25,151.05,151.05,3833045,0.0
2020-11-23,150.93,153.4,149.4,151.4,151.4,768547,0.0
2020-11-24,151.47,154.43,149.41,151.92,151.92,4521282,0.0
2020-11-25,152.03,154.18,151.44,152.81,152.81,3519678,0.0
2020-11-26,153.09,154.85,153.09,154.35,154.35,785433,0.0
2020-11-27,154.37,154.37,153.8,154.01,154.01,4280818,0.0
2020-11-30,154.01,154.45,152.26,153.35,153.35,1348025,0.0
2020-12-01,153.52,153.52,150.88,151.94,151.94,1243278,0.0
2020-12-02,152.64,152.64,149.3,149.85,149.85,908250,0.0
2020-12-03,150.11,150.11,148.97,149.42,149.42,936426,0.0
2020-12-04,149.75,153.02,149.75,152.81,152.81,1964611,0.0
2020-12-07,152.64,154.14,152.64,153.43,153.43,194461,0.0
2020-12-08,152.76,154.72,151.9,153.31,153.31,3180100,0.0
2020-12-09,153.36,155.11,153.36,155.1,155.1,4246122,0.0
2020-12-10,154.39,156.94,153.23,155.09,155.09,332653,0.0
2020-12-11,155.37,157.75,152.19,154.97,154.97,3122665,0.0
2020-12-14,155.32,155.32,150.65,150.84,150.84,3814085,0.0
2020-12-15,150.42,150.42,146.96,147.78,147.78,4897134,0.0
2020-12-16,147.48,151.12,147.48,149.89,149.89,3495676,0.0
2020-12-17,150.04,153.46,149.59,151.53,151.53,632297,0.0
2020-12-18,151.96,152.09,151.96,152.02,152.02,2376067,0.0
2020-12-21,152.32,152.32,150.42,150.65,150.65,4704936,0.0
2020-12-22,150.85,152.12,149.3,150.71,150.71,3511473,0.0
2020-12-23,151.04,151.18,149.89,150.53,150.53,2393604,0.0
2020-12-24,150.57,151.07,150.38,150.72,150.72,3116663,0.0
2020-12-25,150.33,154.12,149.2,151.66,151.66,3681931,0.0
2020-12-28,151.43,153.88,151.43,152.95,152.95,2818055,0.0
2020-12-29,152.52,154.64,151.26,152.95,152.95,2161609,0.0
2020-12-30,153.35,153.35,151.2,151.67,151.67,3974032,0.0
2020-12-31,151.57,153.7,151.57,153.08,153.08,4413200,0.0
2021-01-01,152.75,152.75,151.48,151.81,151.81,4471562,0.0
2021-01-04,151.4,153.27,151.4,152.79,152.79,1488233,0.0
2021-01-05,152.73,152.73,144.33,146.32,146.32,1454764,0.0
2021-01-06,145.72,146.33,144.12,145.23,145.23,1613539,0.0
2021-01-07,145.76,146.95,142.4,144.68,144.68,2200804,0.0
2021-01-08,144.35,144.35,141.96,142.91,142.91,3796020,0.0
2021-01-11,142.6,145.5,142.6,144.12,144.12,3221889,0.0
2021-01-12,144.57,145.13,144.57,144.95,144.95,2831121,0.0
2021-01-13,145.26,145.26,141.83,142.48,142.48,4896341,0.0
2021-01-14,143.12,143.12,142.97,143.03,143.03,4513472,0.0
2021-01-15,142.77,143.45,139.99,141.72,141.72,4253280,0.0
2021-01-18,141.55,144.99,141.55,143.9,143.9,4044734,0.0
2021-01-19,143.72,146.13,139.83,142.98,142.98,1674945,0.0
2021-01-20,142.91,144.26,142.08,143.17,143.17,531577,0.0
2021-01-21,142.93,142.93,141.03,141.86,141.86,1156569,0.0
2021-01-22,142.26,143.37,142.26,142.97,142.97,4104773,0.0
2021-01-25,142.73,145.98,142.73,145.64,145.64,3684035,0.0
2021-01-26,145.58,148.13,144.22,146.17,146.17,639374,0.0
2021-01-27,146.03,146.66,144.92,145.79,145.79,2481519,0.0
2021-01-28,146.12,146.12,142.69,143.78,143.78,3981705,0.0
2021-01-29,143.56,145.42,142.25,143.84,143.84,292299,0.0
2021-02-01,144.06,144.06,142.83,143.32,143.32,3628269,0.0
2021-02-02,143.06,144.75,143.06,144.61,144.61,3913983,0.0
2021-02-03,144.75,144.96,143.42,144.19,144.19,4390438,0.0
2021-02-04,144.11,144.11,143.84,143.91,143.91,3407270,0.0
2021-02-05,144.1,144.1,141.32,141.83,141.83,3820600,0.0
2021-02-08,141.8,143.51,141.37,142.44,142.44,1016926,0.0
2021-02-09,142.58,146.83,142.33,144.58,144.58,878356,0.0
2021-02-10,143.79,145.9,143.79,145.44,145.44,136869,0.0
2021-02-11,146.15,150.23,146.15,149.23,149.23,485847,0.0
2021-02-12,148.76,149.46,148.7,149.08,149.08,1001592,0.0
2021-02-15,148.77,149.47,148.7,149.09,149.09,132312,0.0
2021-02-16,149.98,150.11,148.52,149.32,149.32,4747597,0.0
2021-02-17,148.64,149.91,148.64,149.61,149.61,4927552,0.0
2021-02-18,150.0,150.72,147.66,149.19,149.19,3852028,0.0
2021-02-19,148.94,148.94,148.49,148.6,148.6,1747106,0.0
2021-02-22,148.7,150.46,148.7,149.95,149.95,3163739,0.0
2021-02-23,149.2,149.2,146.32,147.41,147.41,2104800,0.0
2021-02-24,147.19,147.25,145.14,146.2,146.2,2158071,0.0
2021-02-25,146.06,146.06,140.65,142.01,142.01,3170957,0.0
2021-02-26,141.87,141.87,137.72,138.77,138.77,589100,0.0
2021-03-01,138.88,139.35,137.52,138.43,138.43,2221011,0.0
2021-03-02,138.55,140.03,138.55,139.78,139.78,1850297,0.0
2021-03-03,140.27,140.27,135.28,135.73,135.73,4779550,0.0
2021-03-04,135.61,135.67,133.83,134.75,134.75,1469936,0.0
2021-03-05,134.89,134.89,132.64,133.37,133.37,3760373,0.0
2021-03-08,133.22,135.72,133.22,135.09,135.09,2897949,0.0
2021-03-09,135.32,136.52,135.32,136.13,136.13,566055,0.0
2021-03-10,136.76,136.76,134.64,135.58,135.58,3286591,0.0
2021-03-11,135.47,136.18,135.47,135.89,135.89,4332476,0.0
2021-03-12,135.72,139.16,135.72,138.33,138.33,3409752,0.0
2021-03-15,138.38,138.38,135.9,136.77,136.77,2112353,0.0
2021-03-16,136.67,138.2,136.25,137.23,137.23,163903,0.0
2021-03-17,137.7,138.98,137.7,138.57,138.57,244262,0.0
2021-03-18,138.16,140.67,138.16,140.43,140.43,2556829,0.0
2021-03-19,140.76,140.76,139.83,139.88,139.88,2754841,0.0
2021-03-22,139.8,140.26,139.8,140.13,140.13,4126053,0.0
2021-03-23,140.54,140.54,136.18,137.17,137.17,3352401,0.0
2021-03-24,137.22,137.22,134.86,135.08,135.08,1798136,0.0
2021-03-25,134.84,135.62,134.84,135.45,135.45,4646998,0.0
2021-03-26,135.51,138.51,135.51,138.0,138.0,2991757,0.0
2021-03-29,138.21,138.21,137.03,137.35,137.35,2531610,0.0
2021-03-30,137.64,137.64,136.04,136.46,136.46,74693,0.0
2021-03-31,136.46,138.61,135.56,137.08,137.08,2531341,2.8897
2021-04-01,136.64,139.69,136.64,138.94,138.94,4697789,0.0
2021-04-02,139.44,141.36,137.74,139.55,139.55,764696,0.0
2021-04-05,139.39,143.59,139.39,142.29,142.29,3642894,0.0
2021-04-06,142.24,142.86,141.79,142.33,142.33,96599,0.0
2021-04-07,142.0,143.88,142.0,143.35,143.35,1285523,0.0
2021-04-08,143.75,145.58,142.94,144.26,144.26,4049280,0.0
2021-04-09,144.33,144.33,142.31,143.26,143.26,2563595,0.0
2021-04-12,143.24,146.29,143.24,144.95,144.95,1464317,0.0
2021-04-13,144.97,144.97,142.13,143.14,143.14,3258562,0.0
2021-04-14,142.81,144.43,142.38,143.4,143.4,3832043,0.0
2021-04-15,143.23,144.89,140.52,142.7,142.7,3548655,0.0
2021-04-16,142.73,145.37,142.46,143.92,143.92,4002862,0.0
2021-04-19,143.98,144.25,143.98,144.13,144.13,2294209,0.0
2021-04-20,143.53,143.53,141.54,141.65,141.65,3429829,0.0
2021-04-21,141.11,143.13,141.11,142.89,142.89,1229411,0.0
2021-04-22,142.88,146.59,142.76,144.68,144.68,1050916,0.0
2021-04-23,144.78,145.67,143.41,144.54,144.54,4322261,0.0
2021-04-26,144.64,145.02,142.57,143.8,143.8,1168692,0.0
2021-04-27,143.57,143.57,143.03,143.15,143.15,983183,0.0
2021-04-28,143.41,145.82,143.41,144.7,144.7,4675015,0.0
2021-04-29,144.43,146.01,144.43,145.76,145.76,2588109,0.0
2021-04-30,145.67,145.67,145.51,145.52,145.52,361729,0.0
2021-05-03,145.38,148.85,145.38,147.74,147.74,3478499,0.0
2021-05-04,147.32,149.95,147.32,149.41,149.41,51792,0.0
2021-05-05,149.43,149.43,146.17,146.93,146.93,1310832,0.0
2021-05-06,147.02,150.02,147.02,148.9,148.9,3802198,0.0
2021-05-07,148.89,148.89,146.64,147.63,147.63,2296459,0.0
2021-05-10,147.62,148.31,147.11,147.71,147.71,923311,0.0
2021-05-11,147.33,147.74,146.07,146.91,146.91,3853692,0.0
2021-05-12,146.85,146.85,143.93,144.69,144.69,2039424,0.0
2021-05-13,144.53,145.44,144.33,144.88,144.88,489466,0.0
2021-05-14,144.59,146.47,144.59,145.78,145.78,479322,0.0
2021-05-17,146.01,148.54,145.94,147.24,147.24,4945261,0.0
2021-05-18,147.21,147.21,143.11,144.15,144.15,3104306,0.0
2021-05-19,144.21,146.97,144.21,146.6,146.6,1703621,0.0
2021-05-20,146.91,148.79,146.04,147.42,147.42,1938316,0.0
2021-05-21,147.52,148.77,145.03,146.9,146.9,3744669,0.0
2021-05-24,146.57,146.57,145.09,145.73,145.73,4036321,0.0
2021-05-25,145.68,145.68,141.75,143.04,143.04,3959536,0.0
2021-05-26,143.63,146.12,143.63,145.79,145.79,3005950,0.0
2021-05-27,145.96,147.42,143.9,145.66,145.66,3526813,0.0
2021-05-28,145.53,146.51,145.53,146.28,146.28,1679528,0.0
2021-05-31,146.74,147.52,146.74,147.44,147.44,944081,0.0
2021-06-01,147.09,147.09,144.44,145.4,145.4,1417223,0.0
2021-06-02,144.88,146.65,144.88,146.26,146.26,4498230,0.0
2021-06-03,146.3,146.3,145.36,145.6,145.6,1927081,0.0
2021-06-04,145.6,147.19,143.9,145.55,145.55,1165290,0.0
2021-06-07,145.61,148.98,144.17,146.57,146.57,4954718,0.0
2021-06-08,146.68,147.77,145.97,146.87,146.87,109954,0.0
2021-06-09,147.22,147.57,147.22,147.45,147.45,4846241,0.0
2021-06-10,147.7,148.95,144.69,146.82,146.82,3724311,0.0
2021-06-11,146.9,149.06,146.9,148.01,148.01,1066754,0.0
2021-06-14,147.78,152.41,147.78,150.38,150.38,3943664,0.0
2021-06-15,150.26,150.26,147.19,147.32,147.32,2372652,0.0
2021-06-16,147.65,149.73,146.28,148.01,148.01,430349,0.0
2021-06-17,147.71,150.94,146.31,148.62,148.62,3589758,0.0
2021-06-18,148.84,150.71,144.98,147.84,147.84,4493022,0.0
2021-06-21,147.91,147.91,145.81,146.49,146.49,2211364,0.0
2021-06-22,146.43,146.43,143.14,144.7,144.7,2598328,0.0
2021-06-23,144.84,144.84,142.15,143.4,143.4,604207,0.0
2021-06-24,143.34,146.56,143.34,145.21,145.21,503059,0.0
2021-06-25,145.04,148.29,145.04,147.82,147.82,4150758,0.0
2021-06-28,147.64,152.04,147.64,150.56,150.56,2690490,0.0
2021-06-29,150.35,152.49,149.18,150.84,150.84,4087591,0.0
2021-06-30,150.86,153.06,150.17,151.61,151.61,2617230,0.0
2021-07-01,151.86,156.97,151.13,154.05,154.05,741753,0.0
2021-07-02,153.4,155.97,153.4,155.48,155.48,4657930,0.0
2021-07-05,155.17,157.32,154.05,155.68,155.68,3683036,0.0
2021-07-06,155.12,157.27,154.79,156.03,156.03,3081968,0.0
2021-07-07,156.18,158.11,156.18,157.55,157.55,4868697,0.0
2021-07-08,158.02,158.78,158.02,158.6,158.6,143273,0.0
2021-07-09,158.09,159.69,157.65,158.67,158.67,2121210,0.0
2021-07-12,159.58,161.55,156.43,158.99,158.99,4827359,0.0
2021-07-13,159.0,160.11,157.03,158.57,158.57,391466,0.0
2021-07-14,158.57,158.57,156.92,157.31,157.31,2871106,0.0
