date,open,high,low,close,adj_close,volume,dividend
2020-02-14,4.41,4.41,4.29,4.33,4.33,3410740,0.0
2020-02-17,4.34,4.38,4.3,4.34,4.34,4971547,0.0
2020-02-18,4.34,4.38,4.33,4.36,4.36,163869,0.0
2020-02-19,4.35,4.35,4.32,4.33,4.33,4256823,0.0
2020-02-20,4.34,4.34,4.19,4.24,4.24,1493561,0.0
2020-02-21,4.24,4.34,4.24,4.32,4.32,667684,0.0
2020-02-24,4.33,4.33,4.18,4.2,4.2,2599823,0.0
2020-02-25,4.19,4.19,4.16,4.17,4.17,889652,0.0
2020-02-26,4.18,4.22,4.18,4.22,4.22,4480178,0.0
2020-02-27,4.23,4.29,4.23,4.27,4.27,146643,0.0
2020-02-28,4.27,4.27,4.13,4.19,4.19,1854490,0.0
2020-03-02,4.18,4.19,4.17,4.18,4.18,1497633,0.0
2020-03-03,4.18,4.27,4.18,4.26,4.26,2620256,0.0
2020-03-04,4.25,4.32,4.24,4.28,4.28,3931824,0.0
2020-03-05,4.27,4.27,4.17,4.21,4.21,3436200,0.0
2020-03-06,4.22,4.22,4.09,4.13,4.13,795947,0.0
2020-03-09,4.13,4.18,4.11,4.14,4.14,1195482,0.0
2020-03-10,4.13,4.16,4.11,4.13,4.13,3392270,0.0
2020-03-11,4.14,4.17,4.14,4.17,4.17,1724450,0.0
2020-03-12,4.17,4.24,4.17,4.23,4.23,2910312,0.0
2020-03-13,4.23,4.31,4.23,4.3,4.3,2757238,0.0
2020-03-16,4.31,4.31,4.26,4.29,4.29,2855171,0.0
2020-03-17,4.29,4.32,4.19,4.25,4.25,4541830,0.0
2020-03-18,4.25,4.31,4.14,4.23,4.23,875777,0.0
2020-03-19,4.23,4.23,4.18,4.21,4.21,1197662,0.0
2020-03-20,4.21,4.39,4.21,4.34,4.34,1305968,0.0
2020-03-23,4.34,4.48,4.21,4.34,4.34,1100067,0.0
2020-03-24,4.36,4.39,4.35,4.37,4.37,4068893,0.0
2020-03-25,4.37,4.49,4.37,4.45,4.45,902550,0.0
2020-03-26,4.43,4.62,4.43,4.54,4.54,520517,0.0
2020-03-27,4.54,4.68,4.54,4.65,4.65,947316,0.0
2020-03-30,4.66,4.67,4.55,4.61,4.61,3967828,0.0
2020-03-31,4.59,4.59,4.54,4.55,4.55,3259973,0.0
2020-04-01,4.54,4.65,4.54,4.64,4.64,4752770,0.0
2020-04-02,4.64,4.64,4.6,4.62,4.62,4140173,0.0
2020-04-03,4.61,4.67,4.61,4.65,4.65,1303773,0.0
2020-04-06,4.65,4.73,4.65,4.69,4.69,4889853,0.0
2020-04-07,4.7,4.8,4.7,4.77,4.77,2086397,0.0
2020-04-08,4.78,4.79,4.73,4.76,4.76,4142235,0.0
2020-04-09,4.77,4.79,4.76,4.78,4.78,3705821,0.0
2020-04-10,4.76,4.76,4.72,4.74,4.74,4724024,0.0
2020-04-13,4.73,4.78,4.71,4.75,4.75,2030224,0.0
2020-04-14,4.74,4.93,4.72,4.82,4.82,850024,0.0
2020-04-15,4.83,4.91,4.77,4.84,4.84,440747,0.0
2020-04-16,4.84,5.09,4.74,4.91,4.91,4461664,0.0
2020-04-17,4.91,4.91,4.83,4.87,4.87,2362671,0.0
2020-04-20,4.86,4.91,4.86,4.91,4.91,2349312,0.0
2020-04-21,4.92,4.92,4.83,4.86,4.86,4183118,0.0
2020-04-22,4.85,4.85,4.69,4.74,4.74,4904521,0.0
2020-04-23,4.73,4.81,4.73,4.79,4.79,1426987,0.0
2020-04-24,4.8,4.8,4.69,4.72,4.72,3481546,0.0
2020-04-27,4.71,4.86,4.69,4.77,4.77,2463276,0.0
2020-04-28,4.78,4.84,4.76,4.8,4.8,2645356,0.0
2020-04-29,4.81,4.87,4.81,4.85,4.85,1776460,0.0
2020-04-30,4.87,4.87,4.71,4.73,4.73,4332242,0.0
2020-05-01,4.73,4.85,4.66,4.76,4.76,4598327,0.0
2020-05-04,4.76,4.76,4.73,4.74,4.74,4784834,0.0
2020-05-05,4.73,4.86,4.73,4.8,4.8,3340328,0.0
2020-05-06,4.81,4.95,4.81,4.92,4.92,4733804,0.0
2020-05-07,4.92,5.05,4.92,5.02,5.02,1268885,0.0
2020-05-08,5.01,5.09,4.94,5.02,5.02,1006698,0.0
2020-05-11,5.02,5.19,5.02,5.16,5.16,4965408,0.0
2020-05-12,5.14,5.21,5.13,5.17,5.17,1260848,0.0
2020-05-13,5.18,5.24,5.1,5.17,5.17,1602196,0.0
2020-05-14,5.18,5.18,5.1,5.14,5.14,3354776,0.0
2020-05-15,5.12,5.29,5.12,5.23,5.23,3000325,0.0
2020-05-18,5.23,5.28,5.23,5.28,5.28,2354049,0.0
2020-05-19,5.26,5.3,5.2,5.25,5.25,2837637,0.0
2020-05-20,5.24,5.24,5.19,5.19,5.19,3173029,0.0
2020-05-21,5.23,5.23,5.09,5.14,5.14,3098385,0.0
2020-05-22,5.15,5.15,4.98,5.03,5.03,2632782,0.0
2020-05-25,5.03,5.2,4.93,5.07,5.07,1313660,0.0
2020-05-26,5.09,5.17,5.03,5.1,5.1,1821402,0.0
2020-05-27,5.1,5.1,5.02,5.04,5.04,1243890,0.0
2020-05-28,5.03,5.04,5.03,5.04,5.04,4774873,0.0
2020-05-29,5.03,5.03,4.88,4.92,4.92,921705,0.0
2020-06-01,4.93,5.11,4.93,5.07,5.07,1229513,0.0
2020-06-02,5.08,5.08,4.98,5.01,5.01,2877031,0.0
2020-06-03,5.01,5.01,4.92,4.95,4.95,4027813,0.0
2020-06-04,4.94,4.94,4.81,4.82,4.82,901569,0.0
2020-06-05,4.82,4.83,4.7,4.77,4.77,2461806,0.0
2020-06-08,4.77,4.77,4.75,4.76,4.76,3940437,0.0
2020-06-09,4.77,4.97,4.77,4.87,4.87,4067775,0.0
2020-06-10,4.87,5.04,4.87,4.97,4.97,2206303,0.0
2020-06-11,4.97,5.05,4.87,4.96,4.96,4615424,0.0
2020-06-12,4.97,5.11,4.97,5.08,5.08,2966112,0.0
2020-06-15,5.09,5.13,4.93,5.03,5.03,709827,0.0
2020-06-16,5.03,5.05,4.98,5.01,5.01,2616908,0.0
2020-06-17,5.02,5.02,4.87,4.93,4.93,3705235,0.0
2020-06-18,4.93,5.07,4.93,5.01,5.01,4466586,0.0
2020-06-19,5.0,5.11,5.0,5.11,5.11,2149771,0.0
2020-06-22,5.09,5.09,4.98,5.03,5.03,1448524,0.0
2020-06-23,5.04,5.11,5.04,5.08,5.08,2241792,0.0
2020-06-24,5.08,5.19,5.08,5.16,5.16,4178987,0.0
2020-06-25,5.16,5.16,5.11,5.12,5.12,3044446,0.0
2020-06-26,5.12,5.17,5.08,5.13,5.13,1657639,0.0
2020-06-29,5.12,5.13,5.07,5.1,5.1,4969804,0.0
2020-06-30,5.1,5.15,5.1,5.12,5.12,3234169,0.0
2020-07-01,5.13,5.19,5.13,5.17,5.17,2845724,0.0
2020-07-02,5.2,5.2,5.2,5.2,5.2,3852136,0.0
2020-07-03,5.2,5.24,5.2,5.23,5.23,1006416,0.0
2020-07-06,5.23,5.33,5.15,5.24,5.24,1585755,0.0
2020-07-07,5.24,5.33,5.24,5.3,5.3,3990505,0.0
2020-07-08,5.32,5.32,5.14,5.17,5.17,1852111,0.0
2020-07-09,5.18,5.3,5.18,5.28,5.28,3329107,0.0
2020-07-10,5.27,5.3,5.25,5.27,5.27,669811,0.0
2020-07-13,5.27,5.31,5.2,5.26,5.26,1395617,0.0
2020-07-14,5.25,5.3,5.16,5.23,5.23,324016,0.0
2020-07-15,5.24,5.29,5.15,5.22,5.22,4589203,0.0
2020-07-16,5.24,5.25,5.11,5.18,5.18,3508404,0.0
2020-07-17,5.18,5.25,5.13,5.19,5.19,2448211,0.0
2020-07-20,5.19,5.24,5.19,5.22,5.22,1496674,0.0
2020-07-21,5.24,5.25,5.1,5.18,5.18,4235999,0.0
2020-07-22,5.19,5.21,5.16,5.19,5.19,2059753,0.0
2020-07-23,5.18,5.29,5.11,5.2,5.2,4520960,0.0
2020-07-24,5.2,5.3,5.2,5.28,5.28,2863150,0.0
2020-07-27,5.28,5.28,5.23,5.25,5.25,3587595,0.0
2020-07-28,5.28,5.28,5.06,5.12,5.12,4155726,0.0
2020-07-29,5.11,5.13,5.07,5.1,5.1,1908027,0.0
2020-07-30,5.09,5.09,5.0,5.03,5.03,2726733,0.0
2020-07-31,5.01,5.01,4.95,4.98,4.98,334636,0.0
2020-08-03,4.97,4.98,4.9,4.94,4.94,4212674,0.0
2020-08-04,4.95,4.95,4.82,4.87,4.87,3658811,0.0
2020-08-05,4.88,4.88,4.8,4.81,4.81,3387637,0.0
2020-08-06,4.81,4.81,4.76,4.78,4.78,412189,0.0
2020-08-07,4.78,4.9,4.7,4.8,4.8,3577712,0.0
2020-08-10,4.8,4.82,4.7,4.76,4.76,1134619,0.0
2020-08-11,4.75,4.75,4.67,4.71,4.71,1674349,0.0
2020-08-12,4.7,4.7,4.54,4.6,4.6,2010874,0.0
2020-08-13,4.61,4.61,4.52,4.55,4.55,1090707,0.0
2020-08-14,4.53,4.57,4.53,4.57,4.57,245003,0.0
2020-08-17,4.56,4.56,4.46,4.49,4.49,2440776,0.0
2020-08-18,4.5,4.5,4.42,4.43,4.43,4105208,0.0
2020-08-19,4.44,4.5,4.37,4.43,4.43,3780224,0.0
2020-08-20,4.43,4.48,4.43,4.47,4.47,410027,0.0
2020-08-21,4.46,4.48,4.44,4.46,4.46,461637,0.0
2020-08-24,4.46,4.46,4.45,4.45,4.45,1391933,0.0
2020-08-25,4.45,4.59,4.45,4.58,4.58,3963271,0.0
2020-08-26,4.58,4.58,4.49,4.54,4.54,2261024,0.0
2020-08-27,4.55,4.55,4.46,4.47,4.47,2018519,0.0
2020-08-28,4.47,4.55,4.45,4.5,4.5,1327386,0.0
2020-08-31,4.49,4.61,4.49,4.6,4.6,1483283,0.0
2020-09-01,4.6,4.77,4.58,4.67,4.67,3775641,0.0
2020-09-02,4.68,4.68,4.58,4.59,4.59,97819,0.0
2020-09-03,4.59,4.6,4.55,4.58,4.58,1192719,0.0
2020-09-04,4.57,4.62,4.54,4.58,4.58,4057646,0.0
2020-09-07,4.58,4.68,4.56,4.62,4.62,4004325,0.0
2020-09-08,4.61,4.74,4.55,4.65,4.65,448050,0.0
2020-09-09,4.65,4.65,4.61,4.61,4.61,2235371,0.0
2020-09-10,4.61,4.66,4.59,4.62,4.62,685906,0.0
2020-09-11,4.63,4.65,4.63,4.65,4.65,611700,0.0
2020-09-14,4.65,4.78,4.65,4.75,4.75,3835705,0.0
2020-09-15,4.75,4.75,4.62,4.66,4.66,870899,0.0
2020-09-16,4.67,4.67,4.63,4.64,4.64,2378235,0.0
2020-09-17,4.64,4.8,4.64,4.76,4.76,1610437,0.0
2020-09-18,4.76,4.85,4.75,4.8,4.8,1308177,0.0
2020-09-21,4.8,4.8,4.74,4.77,4.77,4671081,0.0
2020-09-22,4.77,4.87,4.77,4.82,4.82,2588630,0.0
2020-09-23,4.82,4.97,4.8,4.89,4.89,3775775,0.0
2020-09-24,4.91,4.91,4.76,4.79,4.79,168586,0.0
2020-09-25,4.8,4.96,4.7,4.83,4.83,3018976,0.0
2020-09-28,4.81,4.81,4.71,4.71,4.71,2910857,0.0
2020-09-29,4.71,4.87,4.71,4.81,4.81,1070119,0.0
2020-09-30,4.81,5.01,4.81,4.94,4.94,4653065,0.0
2020-10-01,4.95,5.0,4.95,4.97,4.97,3382186,0.0
2020-10-02,4.97,4.98,4.96,4.97,4.97,4564851,0.0
2020-10-05,4.97,5.04,4.97,5.02,5.02,315480,0.0
2020-10-06,5.0,5.02,5.0,5.01,5.01,1066435,0.0
2020-10-07,5.02,5.09,5.02,5.06,5.06,537965,0.0
2020-10-08,5.07,5.07,4.98,5.01,5.01,3566235,0.0
2020-10-09,5.02,5.05,5.01,5.03,5.03,4590352,0.0
2020-10-12,5.02,5.11,5.02,5.09,5.09,4701732,0.0
2020-10-13,5.09,5.09,4.92,4.98,4.98,2973423,0.0
2020-10-14,4.99,5.02,4.87,4.95,4.95,1439970,0.0
2020-10-15,4.92,4.99,4.92,4.98,4.98,2854885,0.0
2020-10-16,4.97,5.0,4.84,4.92,4.92,2179134,0.0
2020-10-19,4.92,4.92,4.78,4.85,4.85,4763577,0.0
2020-10-20,4.84,5.03,4.84,5.01,5.01,3850114,0.0
2020-10-21,5.02,5.12,4.98,5.05,5.05,3747105,0.0
2020-10-22,5.06,5.24,5.06,5.17,5.17,4806876,0.0
2020-10-23,5.16,5.16,5.07,5.12,5.12,4229737,0.0
2020-10-26,5.12,5.24,5.1,5.17,5.17,2739978,0.0
2020-10-27,5.15,5.23,5.12,5.18,5.18,1134198,0.0
2020-10-28,5.18,5.18,5.09,5.1,5.1,4846776,0.0
2020-10-29,5.11,5.16,5.11,5.15,5.15,2435325,0.0
2020-10-30,5.16,5.21,5.16,5.19,5.19,735917,0.0
2020-11-02,5.22,5.35,5.09,5.22,5.22,2231521,0.0
2020-11-03,5.22,5.31,5.15,5.23,5.23,1271658,0.0
2020-11-04,5.22,5.22,5.04,5.06,5.06,1873427,0.0
2020-11-05,5.06,5.14,5.06,5.12,5.12,2788144,0.0
2020-11-06,5.11,5.15,4.97,5.06,5.06,1278604,0.0
2020-11-09,5.07,5.07,4.92,4.95,4.95,1969455,0.0
2020-11-10,4.96,4.96,4.79,4.88,4.88,3238523,0.0
2020-11-11,4.88,4.88,4.76,4.8,4.8,74230,0.0
2020-11-12,4.79,4.83,4.78,4.81,4.81,1058997,0.0
2020-11-13,4.81,4.82,4.78,4.8,4.8,2591944,0.0
2020-11-16,4.79,4.82,4.79,4.82,4.82,1336782,0.0
2020-11-17,4.82,4.98,4.81,4.89,4.89,1028492,0.0
2020-11-18,4.89,4.92,4.84,4.88,4.88,1362751,0.0
2020-11-19,4.89,4.89,4.76,4.77,4.77,3340448,0.0
2020-11-20,4.76,4.76,4.58,4.67,4.67,4812569,0.0
2020-11-23,4.66,4.77,4.66,4.73,4.73,4660868,0.0
2020-11-24,4.72,4.86,4.72,4.85,4.85,1550575,0.0
2020-11-25,4.84,4.98,4.84,4.97,4.97,1714692,0.0
2020-11-26,4.98,4.98,4.81,4.88,4.88,3649513,0.0
2020-11-27,4.9,4.9,4.85,4.86,4.86,2380990,0.0
2020-11-30,4.85,4.85,4.73,4.77,4.77,2798689,0.0
2020-12-01,4.79,4.79,4.6,4.61,4.61,3614928,0.0
2020-12-02,4.6,4.63,4.53,4.58,4.58,4968566,0.0
2020-12-03,4.58,4.67,4.58,4.63,4.63,1786776,0.0
2020-12-04,4.64,4.64,4.62,4.62,4.62,1209456,0.0
2020-12-07,4.62,4.76,4.62,4.72,4.72,2764123,0.0
2020-12-08,4.72,4.72,4.6,4.64,4.64,4439191,0.0
2020-12-09,4.62,4.66,4.62,4.65,4.65,3267657,0.0
2020-12-10,4.65,4.68,4.65,4.67,4.67,3093459,0.0
2020-12-11,4.66,4.68,4.63,4.65,4.65,4543563,0.0
2020-12-14,4.67,4.7,4.65,4.67,4.67,1573390,0.0
2020-12-15,4.65,4.65,4.58,4.59,4.59,1480778,0.0
2020-12-16,4.6,4.65,4.6,4.64,4.64,3473099,0.0
2020-12-17,4.65,4.65,4.6,4.63,4.63,3812230,0.0
2020-12-18,4.62,4.68,4.62,4.68,4.68,2540948,0.0
2020-12-21,4.66,4.78,4.66,4.77,4.77,1991017,0.0
2020-12-22,4.77,4.87,4.77,4.86,4.86,4200383,0.0
2020-12-23,4.87,4.94,4.85,4.89,4.89,2569769,0.0
2020-12-24,4.89,5.16,4.89,5.07,5.07,2086028,0.0
2020-12-25,5.06,5.06,4.98,5.02,5.02,1949939,0.0
2020-12-28,5.0,5.0,4.93,4.94,4.94,3216141,0.0
2020-12-29,4.94,5.01,4.94,4.98,4.98,2148945,0.0
2020-12-30,4.98,5.15,4.98,5.07,5.07,1493582,0.0
2020-12-31,5.07,5.16,5.07,5.15,5.15,2884166,0.0
2021-01-01,5.15,5.17,5.15,5.16,5.16,4314188,0.0
2021-01-04,5.15,5.38,5.15,5.31,5.31,1363155,0.0
2021-01-05,5.32,5.44,5.32,5.44,5.44,2921215,0.0
2021-01-06,5.45,5.45,5.38,5.39,5.39,2764298,0.0
2021-01-07,5.4,5.52,5.4,5.49,5.49,2508108,0.0
2021-01-08,5.5,5.56,5.5,5.53,5.53,1592983,0.0
2021-01-11,5.53,5.65,5.53,5.61,5.61,4817367,0.0
2021-01-12,5.61,5.67,5.51,5.59,5.59,626422,0.0
2021-01-13,5.58,5.66,5.58,5.64,5.64,1791740,0.0
2021-01-14,5.64,5.64,5.6,5.6,5.6,3593191,0.0
2021-01-15,5.59,5.74,5.59,5.73,5.73,191180,0.0
2021-01-18,5.73,5.74,5.65,5.7,5.7,3910768,0.0
2021-01-19,5.7,5.74,5.61,5.68,5.68,1019665,0.0
2021-01-20,5.66,5.7,5.66,5.69,5.69,2177677,0.0
2021-01-21,5.69,5.75,5.69,5.72,5.72,1753724,0.0
2021-01-22,5.72,5.74,5.72,5.73,5.73,1662150,0.0
2021-01-25,5.74,5.76,5.65,5.71,5.71,1545227,0.0
2021-01-26,5.69,5.87,5.69,5.8,5.8,4598259,0.0
2021-01-27,5.79,6.06,5.79,5.93,5.93,3649789,0.0
2021-01-28,5.93,5.93,5.81,5.82,5.82,2916693,0.0
2021-01-29,5.81,5.83,5.78,5.81,5.81,2919346,0.0
2021-02-01,5.81,5.94,5.81,5.91,5.91,1906236,0.0
2021-02-02,5.92,5.92,5.78,5.83,5.83,776378,0.0
2021-02-03,5.83,6.0,5.83,5.99,5.99,3546781,0.0
2021-02-04,6.0,6.13,6.0,6.11,6.11,3567814,0.0
2021-02-05,6.09,6.17,6.05,6.11,6.11,551790,0.0
2021-02-08,6.11,6.12,6.09,6.1,6.1,1661383,0.0
2021-02-09,6.1,6.19,6.1,6.16,6.16,4353147,0.0
2021-02-10,6.16,6.16,6.0,6.02,6.02,3148184,0.0
2021-02-11,6.02,6.02,5.81,5.85,5.85,3650687,0.0
2021-02-12,5.86,5.96,5.85,5.9,5.9,2718591,0.0
2021-02-15,5.9,6.16,5.9,6.04,6.04,2393550,0.0
2021-02-16,6.05,6.05,6.02,6.03,6.03,4524724,0.0
2021-02-17,6.05,6.09,6.04,6.07,6.07,1995137,0.0
2021-02-18,6.06,6.06,5.89,5.96,5.96,4793406,0.0
2021-02-19,5.99,6.04,5.99,6.04,6.04,3167835,0.0
2021-02-22,6.04,6.04,5.9,5.93,5.93,3364390,0.0
2021-02-23,5.95,5.95,5.81,5.83,5.83,1680158,0.0
2021-02-24,5.84,5.99,5.84,5.98,5.98,894180,0.0
2021-02-25,5.97,6.08,5.97,6.06,6.06,324414,0.0
2021-02-26,6.07,6.08,6.06,6.07,6.07,3994128,0.0
2021-03-01,6.07,6.34,6.07,6.25,6.25,1155935,0.0
2021-03-02,6.24,6.24,6.16,6.19,6.19,4014310,0.0
2021-03-03,6.19,6.19,5.98,6.0,6.0,4169832,0.0
2021-03-04,6.0,6.09,6.0,6.06,6.06,3648748,0.0
2021-03-05,6.07,6.27,6.07,6.19,6.19,1992132,0.0
2021-03-08,6.21,6.28,6.11,6.2,6.2,4238784,0.0
2021-03-09,6.2,6.2,6.03,6.07,6.07,3352578,0.0
2021-03-10,6.07,6.18,6.05,6.11,6.11,1734692,0.0
2021-03-11,6.11,6.11,5.94,5.97,5.97,3881155,0.0
2021-03-12,5.97,5.99,5.97,5.99,5.99,222088,0.0
2021-03-15,5.99,5.99,5.8,5.85,5.85,2470133,0.0
2021-03-16,5.85,5.94,5.84,5.89,5.89,1805379,0.0
2021-03-17,5.89,5.97,5.73,5.85,5.85,2391288,0.0
2021-03-18,5.86,6.01,5.86,6.0,6.0,360930,0.0
2021-03-19,5.98,6.15,5.98,6.12,6.12,4673312,0.0
2021-03-22,6.11,6.11,6.11,6.11,6.11,279196,0.0
2021-03-23,6.11,6.42,6.11,6.32,6.32,4874555,0.0
2021-03-24,6.31,6.42,6.29,6.35,6.35,1195531,0.0
2021-03-25,6.37,6.41,6.24,6.32,6.32,4938630,0.0
2021-03-26,6.31,6.4,6.28,6.34,6.34,1931637,0.0
2021-03-29,6.36,6.36,6.08,6.18,6.18,2185099,0.0
2021-03-30,6.16,6.16,6.06,6.11,6.11,4170179,0.0
2021-03-31,6.1,6.16,6.1,6.15,6.15,3372738,0.0
2021-04-01,6.14,6.26,6.14,6.26,6.26,542891,0.0
2021-04-02,6.26,6.38,6.23,6.31,6.31,2684148,0.0
2021-04-05,6.29,6.38,6.26,6.32,6.32,169944,0.0
2021-04-06,6.32,6.47,6.27,6.37,6.37,2345960,0.0
2021-04-07,6.36,6.36,6.23,6.26,6.26,3713583,0.0
2021-04-08,6.25,6.28,6.16,6.22,6.22,445467,0.0
2021-04-09,6.23,6.23,6.04,6.05,6.05,2870427,0.0
2021-04-12,6.07,6.07,6.05,6.05,6.05,2634385,0.0
2021-04-13,6.04,6.06,5.89,5.98,5.98,1502296,0.0
2021-04-14,5.97,6.17,5.97,6.13,6.13,1612826,0.0
2021-04-15,6.14,6.19,6.1,6.15,6.15,2681807,0.0
2021-04-16,6.16,6.21,6.13,6.17,6.17,1863841,0.0
2021-04-19,6.16,6.22,6.16,6.19,6.19,4285956,0.0
2021-04-20,6.19,6.23,6.0,6.12,6.12,3132605,0.0
2021-04-21,6.13,6.16,6.08,6.12,6.12,1558959,0.0
2021-04-22,6.13,6.32,6.03,6.17,6.17,2606525,0.0
2021-04-23,6.18,6.26,6.18,6.24,6.24,2484240,0.0
2021-04-26,6.22,6.29,6.22,6.25,6.25,2843697,0.0
2021-04-27,6.24,6.26,6.22,6.24,6.24,1973503,0.0
2021-04-28,6.25,6.35,6.25,6.31,6.31,1301206,0.0
2021-04-29,6.31,6.31,6.13,6.14,6.14,2994276,0.0
2021-04-30,6.16,6.16,6.04,6.1,6.1,2400987,0.0
2021-05-03,6.08,6.15,6.04,6.1,6.1,4190021,0.0
2021-05-04,6.1,6.29,5.92,6.11,6.11,2799483,0.0
2021-05-05,6.1,6.22,6.1,6.19,6.19,2991638,0.0
2021-05-06,6.17,6.17,6.07,6.08,6.08,3453879,0.0
2021-05-07,6.08,6.18,6.08,6.14,6.14,3319688,0.0
2021-05-10,6.13,6.13,6.01,6.07,6.07,3128721,0.0
2021-05-11,6.06,6.1,6.06,6.08,6.08,1745371,0.0
2021-05-12,6.09,6.2,6.07,6.14,6.14,3107281,0.0
2021-05-13,6.13,6.35,6.08,6.22,6.22,3038840,0.0
2021-05-14,6.19,6.39,6.19,6.31,6.31,3746504,0.0
2021-05-17,6.32,6.34,6.26,6.3,6.3,739336,0.0
2021-05-18,6.3,6.41,6.26,6.34,6.34,294172,0.0
2021-05-19,6.33,6.33,6.2,6.24,6.24,1533028,0.0
2021-05-20,6.23,6.23,6.11,6.14,6.14,1722405,0.0
2021-05-21,6.15,6.32,6.15,6.3,6.3,2215953,0.0
2021-05-24,6.27,6.41,6.27,6.37,6.37,4527303,0.0
2021-05-25,6.37,6.6,6.37,6.56,6.56,4674074,0.0
2021-05-26,6.57,6.57,6.35,6.41,6.41,1800281,0.0
2021-05-27,6.39,6.39,6.29,6.33,6.33,3300748,0.0
2021-05-28,6.31,6.56,6.3,6.43,6.43,2482888,0.0
2021-05-31,6.44,6.44,6.31,6.32,6.32,4840337,0.0
2021-06-01,6.33,6.33,6.25,6.28,6.28,4786462,0.0
2021-06-02,6.31,6.44,6.25,6.35,6.35,2928204,0.0
2021-06-03,6.36,6.36,6.23,6.25,6.25,4829911,0.0
2021-06-04,6.27,6.27,6.17,6.19,6.19,3350504,0.0
2021-06-07,6.19,6.19,5.96,6.0,6.0,4571907,0.0
2021-06-08,5.99,6.13,5.98,6.06,6.06,4633803,0.0
2021-06-09,6.06,6.13,6.0,6.06,6.06,3342602,0.0
2021-06-10,6.05,6.06,6.0,6.03,6.03,1159373,0.0
2021-06-11,6.03,6.03,6.01,6.02,6.02,3845393,0.0
2021-06-14,6.02,6.02,5.97,5.99,5.99,2088877,0.0
2021-06-15,5.99,6.09,5.99,6.08,6.08,4951785,0.0
2021-06-16,6.08,6.1,6.01,6.06,6.06,1992344,0.0
2021-06-17,6.05,6.13,5.93,6.03,6.03,4105675,0.0
2021-06-18,6.03,6.04,5.93,5.99,5.99,4513901,0.0
2021-06-21,5.98,6.09,5.98,6.06,6.06,1753425,0.0
2021-06-22,6.08,6.08,5.86,5.87,5.87,2312601,0.0
2021-06-23,5.85,5.97,5.85,5.94,5.94,4134680,0.0
2021-06-24,5.94,5.94,5.93,5.93,5.93,4445718,0.0
2021-06-25,5.92,5.92,5.76,5.81,5.81,3319943,0.0
2021-06-28,5.81,5.85,5.79,5.82,5.82,2963610,0.0
2021-06-29,5.81,5.86,5.81,5.84,5.84,3127220,0.0
2021-06-30,5.83,5.84,5.69,5.77,5.77,901338,0.0
2021-07-01,5.77,5.77,5.61,5.67,5.67,2704865,0.0
2021-07-02,5.67,5.83,5.5,5.66,5.66,4359954,0.0
2021-07-05,5.65,5.84,5.65,5.75,5.75,4476355,0.0
2021-07-06,5.74,5.74,5.68,5.71,5.71,1162962,0.0
2021-07-07,5.7,5.7,5.51,5.61,5.61,2771497,0.0
2021-07-08,5.61,5.66,5.57,5.62,5.62,3390408,0.0
2021-07-09,5.61,5.61,5.49,5.54,5.54,4384243,0.0
2021-07-12,5.53,5.53,5.46,5.47,5.47,2169755,0.0
2021-07-13,5.47,5.47,5.39,5.42,5.42,4857759,0.0
2021-07-14,5.41,5.52,5.39,5.45,5.45,705228,0.0
