date,open,high,low,close,adj_close,volume,dividend
2020-03-04,4.82,4.82,4.76,4.76,4.76,907012,0.0
2020-03-05,4.74,4.78,4.72,4.75,4.75,898184,0.0
2020-03-06,4.74,4.86,4.74,4.84,4.84,3391577,0.0
2020-03-09,4.86,4.92,4.76,4.84,4.84,2695146,0.0
2020-03-10,4.84,4.95,4.79,4.87,4.87,620512,0.0
2020-03-11,4.87,4.96,4.87,4.93,4.93,498957,0.0
2020-03-12,4.93,5.01,4.91,4.96,4.96,2394976,0.0
2020-03-13,4.97,4.97,4.85,4.88,4.88,2224154,0.0
2020-03-16,4.89,5.02,4.87,4.95,4.95,1136940,0.0
2020-03-17,4.94,4.94,4.86,4.9,4.9,2893242,0.0
2020-03-18,4.89,4.89,4.78,4.83,4.83,2221441,0.0
2020-03-19,4.84,4.84,4.72,4.75,4.75,4743372,0.0
2020-03-20,4.75,4.9,4.75,4.9,4.9,483612,0.0
2020-03-23,4.91,4.91,4.87,4.89,4.89,4852918,0.0
2020-03-24,4.89,4.89,4.82,4.84,4.84,3916198,0.0
2020-03-25,4.84,4.86,4.78,4.82,4.82,2991503,0.0
2020-03-26,4.83,4.85,4.82,4.84,4.84,2235185,0.0
2020-03-27,4.84,4.92,4.69,4.81,4.81,557587,0.0
2020-03-30,4.82,4.85,4.73,4.79,4.79,3478296,0.0
2020-03-31,4.79,4.79,4.67,4.68,4.68,4848791,0.0
2020-04-01,4.68,4.76,4.62,4.69,4.69,4710741,0.0
2020-04-02,4.69,4.76,4.61,4.69,4.69,3498775,0.0
2020-04-03,4.69,4.69,4.5,4.54,4.54,2161049,0.0
2020-04-06,4.52,4.66,4.52,4.63,4.63,3044163,0.0
2020-04-07,4.63,4.63,4.63,4.63,4.63,4574005,0.0
2020-04-08,4.65,4.72,4.65,4.69,4.69,2999015,0.0
2020-04-09,4.69,4.69,4.51,4.58,4.58,4811175,0.0
2020-04-10,4.58,4.58,4.53,4.55,4.55,4978800,0.0
2020-04-13,4.56,4.56,4.54,4.54,4.54,3321190,0.0
2020-04-14,4.54,4.64,4.54,4.63,4.63,2408083,0.0
2020-04-15,4.63,4.63,4.55,4.55,4.55,2638818,0.0
2020-04-16,4.54,4.54,4.45,4.47,4.47,4896917,0.0
2020-04-17,4.48,4.51,4.45,4.48,4.48,4331128,0.0
2020-04-20,4.49,4.59,4.45,4.52,4.52,369702,0.0
2020-04-21,4.52,4.64,4.52,4.6,4.6,3380875,0.0
2020-04-22,4.59,4.62,4.59,4.6,4.6,3075480,0.0
2020-04-23,4.61,4.61,4.52,4.55,4.55,2697083,0.0
2020-04-24,4.55,4.55,4.41,4.45,4.45,1101512,0.0
2020-04-27,4.44,4.59,4.44,4.57,4.57,2777920,0.0
2020-04-28,4.56,4.61,4.55,4.58,4.58,4516131,0.0
2020-04-29,4.6,4.6,4.44,4.51,4.51,4421509,0.0
2020-04-30,4.52,4.57,4.52,4.56,4.56,1039412,0.0
2020-05-01,4.56,4.56,4.48,4.5,4.5,843704,0.0
2020-05-04,4.52,4.58,4.44,4.51,4.51,4533238,0.0
2020-05-05,4.53,4.53,4.52,4.53,4.53,3645266,0.0
2020-05-06,4.54,4.77,4.54,4.7,4.7,1283291,0.0
2020-05-07,4.71,4.74,4.62,4.68,4.68,3148400,0.0
2020-05-08,4.68,4.74,4.68,4.74,4.74,4013025,0.0
2020-05-11,4.75,4.83,4.74,4.78,4.78,3902085,0.0
2020-05-12,4.77,4.9,4.77,4.88,4.88,3402308,0.0
2020-05-13,4.88,4.88,4.84,4.85,4.85,2529313,0.0
2020-05-14,4.85,4.9,4.85,4.88,4.88,2052015,0.0
2020-05-15,4.87,4.87,4.8,4.84,4.84,3780428,0.0
2020-05-18,4.84,5.07,4.84,5.04,5.04,2342202,0.0
2020-05-19,5.02,5.09,4.99,5.04,5.04,4821462,0.0
2020-05-20,5.05,5.1,5.05,5.1,5.1,3328985,0.0
2020-05-21,5.1,5.1,5.04,5.06,5.06,2529561,0.0
2020-05-22,5.06,5.06,5.01,5.02,5.02,1993724,0.0
2020-05-25,5.01,5.22,5.01,5.18,5.18,2889119,0.0
2020-05-26,5.19,5.23,5.14,5.19,5.19,936720,0.0
2020-05-27,5.18,5.2,5.1,5.15,5.15,3502374,0.0
2020-05-28,5.17,5.17,5.09,5.12,5.12,4152250,0.0
2020-05-29,5.11,5.11,4.99,5.05,5.05,1722121,0.0
2020-06-01,5.04,5.06,5.04,5.06,5.06,643175,0.0
2020-06-02,5.07,5.08,4.99,5.03,5.03,2964403,0.0
2020-06-03,5.03,5.08,5.03,5.08,5.08,4348635,0.0
2020-06-04,5.09,5.09,4.99,5.01,5.01,773947,0.0
2020-06-05,5.01,5.01,4.92,4.94,4.94,1096642,0.0
2020-06-08,4.94,5.02,4.94,4.98,4.98,3498394,0.0
2020-06-09,4.98,4.98,4.94,4.96,4.96,4774725,0.0
2020-06-10,4.96,4.96,4.89,4.91,4.91,4442191,0.0
2020-06-11,4.89,4.89,4.84,4.85,4.85,1740941,0.0
2020-06-12,4.85,4.95,4.85,4.93,4.93,2928196,0.0
2020-06-15,4.95,4.95,4.76,4.85,4.85,2066871,0.0
2020-06-16,4.84,4.95,4.84,4.9,4.9,4202989,0.0
2020-06-17,4.9,4.9,4.79,4.82,4.82,1459803,0.0
2020-06-18,4.83,4.91,4.83,4.89,4.89,2512203,0.0
2020-06-19,4.88,5.05,4.88,5.05,5.05,4735921,0.0
2020-06-22,5.05,5.05,4.85,4.87,4.87,1717106,0.0
2020-06-23,4.86,4.89,4.75,4.82,4.82,911362,0.0
2020-06-24,4.84,4.89,4.79,4.84,4.84,1800920,0.0
2020-06-25,4.84,4.9,4.64,4.77,4.77,2473845,0.0
2020-06-26,4.76,4.89,4.76,4.84,4.84,3865982,0.0
2020-06-29,4.85,4.98,4.85,4.95,4.95,1752815,0.0
2020-06-30,4.93,4.93,4.84,4.87,4.87,1159246,0.0
2020-07-01,4.87,4.87,4.85,4.85,4.85,4905141,0.0
2020-07-02,4.85,4.97,4.85,4.94,4.94,3905985,0.0
2020-07-03,4.95,5.06,4.95,5.01,5.01,515556,0.0
2020-07-06,4.99,5.03,4.97,5.0,5.0,2211255,0.0
2020-07-07,4.99,5.03,4.99,5.03,5.03,1283567,0.0
2020-07-08,5.03,5.03,4.96,4.97,4.97,1112456,0.0
2020-07-09,4.95,5.13,4.95,5.05,5.05,4811296,0.0
2020-07-10,5.04,5.04,4.88,4.93,4.93,3374452,0.0
2020-07-13,4.93,4.95,4.93,4.95,4.95,2612604,0.0
2020-07-14,4.94,5.16,4.94,5.05,5.05,3605134,0.0
2020-07-15,5.05,5.05,4.95,4.97,4.97,622736,0.0
2020-07-16,4.98,5.01,4.98,4.99,4.99,4453451,0.0
2020-07-17,4.98,5.02,4.98,5.01,5.01,4657951,0.0
2020-07-20,5.0,5.06,4.95,5.01,5.01,703986,0.0
2020-07-21,5.01,5.01,4.93,4.96,4.96,4362084,0.0
2020-07-22,4.97,5.12,4.97,5.07,5.07,4184237,0.0
2020-07-23,5.05,5.1,5.05,5.08,5.08,137074,0.0
2020-07-24,5.09,5.21,5.09,5.16,5.16,1594676,0.0
2020-07-27,5.15,5.18,5.15,5.17,5.17,130676,0.0
2020-07-28,5.18,5.26,5.07,5.16,5.16,2668049,0.0
2020-07-29,5.15,5.15,5.05,5.07,5.07,2784374,0.0
2020-07-30,5.07,5.07,4.93,4.94,4.94,2992723,0.0
2020-07-31,4.94,4.94,4.83,4.87,4.87,181700,0.0
2020-08-03,4.87,5.02,4.87,4.97,4.97,4101769,0.0
2020-08-04,4.97,4.98,4.93,4.96,4.96,1222773,0.0
2020-08-05,4.98,5.02,4.86,4.94,4.94,4521014,0.0
2020-08-06,4.92,4.97,4.92,4.97,4.97,1085073,0.0
2020-08-07,4.97,5.16,4.97,5.1,5.1,1583280,0.0
2020-08-10,5.09,5.09,5.0,5.03,5.03,4945320,0.0
2020-08-11,5.03,5.04,5.02,5.03,5.03,4611203,0.0
2020-08-12,5.04,5.07,4.95,5.01,5.01,839134,0.0
2020-08-13,5.01,5.03,4.97,5.0,5.0,271392,0.0
2020-08-14,5.0,5.16,4.99,5.07,5.07,1145322,0.0
2020-08-17,5.07,5.09,4.97,5.03,5.03,1263113,0.0
2020-08-18,5.02,5.06,5.01,5.04,5.04,3311099,0.0
2020-08-19,5.04,5.04,4.95,4.95,4.95,4438608,0.0
2020-08-20,4.94,5.07,4.88,4.97,4.97,2994799,0.0
2020-08-21,4.97,5.01,4.95,4.98,4.98,1672439,0.0
2020-08-24,4.99,4.99,4.86,4.88,4.88,2400592,0.0
2020-08-25,4.88,5.02,4.88,4.97,4.97,1411961,0.0
2020-08-26,4.95,4.99,4.92,4.95,4.95,723052,0.0
2020-08-27,4.96,5.09,4.96,5.05,5.05,3643211,0.0
2020-08-28,5.04,5.04,4.99,5.0,5.0,150034,0.0
2020-08-31,5.01,5.11,4.88,5.0,5.0,4700224,0.0
2020-09-01,4.98,5.07,4.84,4.96,4.96,1853005,0.0
2020-09-02,4.96,5.01,4.95,4.98,4.98,622705,0.0
2020-09-03,4.98,5.02,4.96,4.99,4.99,3706894,0.0
2020-09-04,4.99,5.15,4.99,5.13,5.13,2180348,0.0
2020-09-07,5.13,5.13,5.1,5.11,5.11,1929035,0.0
2020-09-08,5.1,5.16,5.1,5.15,5.15,3186972,0.0
2020-09-09,5.16,5.18,5.02,5.1,5.1,1371006,0.0
2020-09-10,5.11,5.11,5.04,5.04,5.04,3322339,0.0
2020-09-11,5.02,5.05,4.97,5.01,5.01,1170193,0.0
2020-09-14,5.01,5.19,5.01,5.13,5.13,1479276,0.0
2020-09-15,5.11,5.11,5.02,5.04,5.04,1833723,0.0
2020-09-16,5.03,5.06,5.01,5.04,5.04,334360,0.0
2020-09-17,5.04,5.05,4.98,5.01,5.01,2908349,0.0
2020-09-18,5.01,5.08,5.01,5.07,5.07,3146432,0.0
2020-09-21,5.07,5.27,5.07,5.19,5.19,808178,0.0
2020-09-22,5.18,5.28,5.18,5.23,5.23,4485832,0.0
2020-09-23,5.26,5.27,5.17,5.22,5.22,4746382,0.0
2020-09-24,5.23,5.23,5.1,5.16,5.16,781570,0.0
2020-09-25,5.13,5.22,5.08,5.15,5.15,1494966,0.0
2020-09-28,5.16,5.16,4.92,4.97,4.97,3022029,0.0
2020-09-29,4.98,4.98,4.94,4.96,4.96,4061999,0.0
2020-09-30,4.95,4.98,4.93,4.96,4.96,953129,0.0
2020-10-01,4.95,4.95,4.84,4.87,4.87,4169965,0.0
2020-10-02,4.86,4.94,4.86,4.9,4.9,4787703,0.0
2020-10-05,4.91,4.98,4.89,4.94,4.94,3891718,0.0
2020-10-06,4.93,5.11,4.93,5.07,5.07,3354315,0.0
2020-10-07,5.08,5.08,4.89,4.93,4.93,468061,0.0
2020-10-08,4.94,4.94,4.89,4.91,4.91,1770505,0.0
2020-10-09,4.89,4.99,4.89,4.97,4.97,2187014,0.0
2020-10-12,4.99,5.17,4.99,5.12,5.12,1573687,0.0
2020-10-13,5.12,5.12,4.97,5.02,5.02,4948744,0.0
2020-10-14,5.02,5.1,5.02,5.08,5.08,3696954,0.0
2020-10-15,5.11,5.18,5.08,5.13,5.13,4621866,0.0
2020-10-16,5.13,5.21,5.13,5.18,5.18,3237762,0.0
2020-10-19,5.19,5.19,5.07,5.09,5.09,2594112,0.0
2020-10-20,5.1,5.22,5.1,5.2,5.2,1609463,0.0
2020-10-21,5.2,5.21,5.2,5.21,5.21,790447,0.0
2020-10-22,5.22,5.35,5.22,5.33,5.33,291223,0.0
2020-10-23,5.34,5.36,5.26,5.31,5.31,2710672,0.0
2020-10-26,5.32,5.4,5.32,5.36,5.36,300773,0.0
2020-10-27,5.39,5.39,5.16,5.25,5.25,4496717,0.0
2020-10-28,5.26,5.26,5.22,5.24,5.24,4302900,0.0
2020-10-29,5.24,5.3,5.21,5.25,5.25,4288418,0.0
2020-10-30,5.28,5.3,5.2,5.25,5.25,3692238,0.0
2020-11-02,5.25,5.25,5.12,5.16,5.16,281327,0.0
2020-11-03,5.17,5.24,5.1,5.17,5.17,3780854,0.0
2020-11-04,5.17,5.17,5.11,5.12,5.12,538259,0.0
2020-11-05,5.13,5.13,5.0,5.06,5.06,2627876,0.0
2020-11-06,5.07,5.15,4.92,5.03,5.03,3320200,0.0
2020-11-09,5.03,5.09,4.89,4.99,4.99,1788784,0.0
2020-11-10,4.99,4.99,4.88,4.9,4.9,1685474,0.0
2020-11-11,4.9,4.9,4.8,4.8,4.8,1908501,0.0
2020-11-12,4.8,4.85,4.8,4.82,4.82,2953357,0.0
2020-11-13,4.82,4.94,4.82,4.92,4.92,1132808,0.0
2020-11-16,4.93,5.01,4.89,4.95,4.95,2365661,0.0
2020-11-17,4.94,4.94,4.78,4.83,4.83,219996,0.0
2020-11-18,4.84,4.85,4.84,4.85,4.85,1878917,0.0
2020-11-19,4.85,4.85,4.76,4.79,4.79,1764320,0.0
2020-11-20,4.79,4.79,4.68,4.74,4.74,1266592,0.0
2020-11-23,4.72,4.72,4.67,4.69,4.69,1717438,0.0
2020-11-24,4.68,4.72,4.51,4.62,4.62,3555233,0.0
2020-11-25,4.59,4.8,4.59,4.73,4.73,434476,0.0
2020-11-26,4.74,4.74,4.68,4.68,4.68,3331843,0.0
2020-11-27,4.69,4.75,4.65,4.7,4.7,3672582,0.0
2020-11-30,4.71,4.78,4.71,4.76,4.76,4423917,0.0
2020-12-01,4.76,4.76,4.61,4.67,4.67,2003676,0.0
2020-12-02,4.67,4.72,4.67,4.72,4.72,243791,0.0
2020-12-03,4.73,4.9,4.73,4.84,4.84,1339933,0.0
2020-12-04,4.86,4.95,4.86,4.93,4.93,557706,0.0
2020-12-07,4.92,5.01,4.89,4.95,4.95,4019815,0.0
2020-12-08,4.94,4.94,4.81,4.87,4.87,400505,0.0
2020-12-09,4.87,4.96,4.87,4.94,4.94,2289028,0.0
2020-12-10,4.95,5.02,4.84,4.93,4.93,3171728,0.0
2020-12-11,4.92,4.92,4.82,4.85,4.85,293278,0.0
2020-12-14,4.85,4.85,4.76,4.78,4.78,1979244,0.0
2020-12-15,4.79,4.85,4.79,4.82,4.82,1231754,0.0
2020-12-16,4.8,4.93,4.8,4.89,4.89,1365220,0.0
2020-12-17,4.9,4.97,4.89,4.93,4.93,171180,0.0
2020-12-18,4.93,4.93,4.86,4.87,4.87,4496230,0.0
2020-12-21,4.85,5.11,4.85,4.99,4.99,603333,0.0
2020-12-22,5.0,5.0,4.85,4.9,4.9,2391847,0.0
2020-12-23,4.91,4.91,4.86,4.88,4.88,4637092,0.0
2020-12-24,4.89,4.96,4.78,4.87,4.87,4043851,0.0
2020-12-25,4.87,4.95,4.87,4.94,4.94,1388966,0.0
2020-12-28,4.95,4.99,4.95,4.99,4.99,2341595,0.0
2020-12-29,4.99,5.11,4.99,5.08,5.08,1867607,0.0
2020-12-30,5.07,5.1,5.03,5.07,5.07,2177415,0.0
2020-12-31,5.06,5.22,5.06,5.14,5.14,3727160,0.0
2021-01-01,5.13,5.22,5.13,5.17,5.17,2483955,0.0
2021-01-04,5.18,5.29,5.15,5.22,5.22,3554795,0.0
2021-01-05,5.22,5.22,5.13,5.17,5.17,1227920,0.0
2021-01-06,5.14,5.27,5.14,5.22,5.22,2791443,0.0
2021-01-07,5.22,5.28,5.22,5.26,5.26,766829,0.0
2021-01-08,5.27,5.36,5.27,5.33,5.33,835711,0.0
2021-01-11,5.35,5.44,5.35,5.41,5.41,1770952,0.0
2021-01-12,5.42,5.45,5.41,5.43,5.43,1443677,0.0
2021-01-13,5.45,5.55,5.45,5.53,5.53,4722800,0.0
2021-01-14,5.53,5.7,5.53,5.65,5.65,1271334,0.0
2021-01-15,5.67,5.74,5.65,5.7,5.7,3304443,0.0
2021-01-18,5.7,5.7,5.59,5.59,5.59,3513985,0.0
2021-01-19,5.6,5.63,5.55,5.59,5.59,234880,0.0
2021-01-20,5.58,5.6,5.48,5.54,5.54,3595640,0.0
2021-01-21,5.54,5.71,5.54,5.69,5.69,788501,0.0
2021-01-22,5.7,5.91,5.69,5.8,5.8,4019000,0.0
2021-01-25,5.79,5.79,5.67,5.71,5.71,3036561,0.0
2021-01-26,5.71,5.75,5.53,5.64,5.64,3499418,0.0
2021-01-27,5.65,5.69,5.65,5.69,5.69,561354,0.0
2021-01-28,5.67,5.74,5.67,5.71,5.71,4876203,0.0
2021-01-29,5.72,5.72,5.5,5.59,5.59,425883,0.0
2021-02-01,5.59,5.59,5.48,5.52,5.52,3278644,0.0
2021-02-02,5.51,5.51,5.49,5.49,5.49,3269844,0.0
2021-02-03,5.47,5.58,5.42,5.5,5.5,2427592,0.0
2021-02-04,5.49,5.72,5.49,5.62,5.62,1953572,0.0
2021-02-05,5.6,5.71,5.51,5.61,5.61,2142048,0.0
2021-02-08,5.6,5.63,5.55,5.59,5.59,989860,0.0
2021-02-09,5.58,5.59,5.58,5.59,5.59,1224159,0.0
2021-02-10,5.59,5.64,5.4,5.52,5.52,951233,0.0
2021-02-11,5.49,5.49,5.31,5.38,5.38,2839053,0.0
2021-02-12,5.38,5.38,5.27,5.31,5.31,4443447,0.0
2021-02-15,5.32,5.33,5.2,5.26,5.26,1093049,0.0
2021-02-16,5.27,5.27,5.14,5.16,5.16,2506425,0.0
2021-02-17,5.16,5.16,4.89,4.97,4.97,4291452,0.0
2021-02-18,4.98,4.98,4.95,4.96,4.96,3440101,0.0
2021-02-19,4.96,4.96,4.89,4.91,4.91,1319436,0.0
2021-02-22,4.92,4.96,4.87,4.92,4.92,378157,0.0
2021-02-23,4.9,5.02,4.9,4.96,4.96,1352216,0.0
2021-02-24,4.95,5.13,4.95,5.12,5.12,4345520,0.0
2021-02-25,5.14,5.29,5.14,5.24,5.24,3322724,0.0
2021-02-26,5.25,5.41,5.16,5.28,5.28,3770107,0.0
2021-03-01,5.28,5.29,5.24,5.26,5.26,584268,0.0
2021-03-02,5.27,5.34,5.27,5.34,5.34,79303,0.0
2021-03-03,5.34,5.34,5.24,5.29,5.29,1405080,0.0
2021-03-04,5.28,5.32,5.22,5.27,5.27,1221275,0.0
2021-03-05,5.28,5.4,5.28,5.34,5.34,4926493,0.0
2021-03-08,5.38,5.38,5.27,5.31,5.31,4493225,0.0
2021-03-09,5.32,5.43,5.24,5.33,5.33,3414654,0.0
2021-03-10,5.35,5.36,5.3,5.33,5.33,2244483,0.0
2021-03-11,5.32,5.37,5.31,5.34,5.34,3261521,0.0
2021-03-12,5.34,5.41,5.34,5.38,5.38,671530,0.0
2021-03-15,5.39,5.5,5.39,5.46,5.46,1175485,0.0
2021-03-16,5.46,5.52,5.46,5.51,5.51,2667572,0.0
2021-03-17,5.5,5.56,5.4,5.48,5.48,1601622,0.0
2021-03-18,5.49,5.6,5.49,5.59,5.59,544647,0.0
2021-03-19,5.59,5.78,5.59,5.76,5.76,3225942,0.0
2021-03-22,5.77,6.01,5.77,5.9,5.9,1600805,0.0
2021-03-23,5.91,6.05,5.88,5.97,5.97,350556,0.0
2021-03-24,5.98,5.98,5.81,5.84,5.84,2654337,0.0
2021-03-25,5.85,5.88,5.85,5.86,5.86,1494518,0.0
2021-03-26,5.89,5.89,5.88,5.88,5.88,963384,0.0
2021-03-29,5.88,5.91,5.75,5.83,5.83,3354442,0.0
2021-03-30,5.83,5.83,5.62,5.66,5.66,2385687,0.0
2021-03-31,5.66,5.66,5.51,5.56,5.56,3137359,0.0
2021-04-01,5.57,5.61,5.49,5.55,5.55,4203624,0.0
2021-04-02,5.55,5.64,5.53,5.58,5.58,4648869,0.0
2021-04-05,5.58,5.58,5.54,5.56,5.56,2457400,0.0
2021-04-06,5.57,5.77,5.57,5.7,5.7,2353312,0.0
2021-04-07,5.7,5.8,5.7,5.78,5.78,4221562,0.0
2021-04-08,5.78,5.78,5.5,5.61,5.61,3141625,0.0
2021-04-09,5.6,5.6,5.48,5.49,5.49,619245,0.0
2021-04-12,5.48,5.48,5.43,5.44,5.44,3774411,0.0
2021-04-13,5.45,5.45,5.39,5.4,5.4,4239135,0.0
2021-04-14,5.42,5.46,5.42,5.45,5.45,3825450,0.0
2021-04-15,5.46,5.54,5.44,5.49,5.49,156136,0.0
2021-04-16,5.47,5.51,5.45,5.48,5.48,2148218,0.0
2021-04-19,5.48,5.61,5.48,5.58,5.58,859569,0.0
2021-04-20,5.59,5.83,5.56,5.69,5.69,2099524,0.0
2021-04-21,5.66,5.75,5.66,5.71,5.71,4019669,0.0
2021-04-22,5.71,5.82,5.64,5.73,5.73,2952215,0.0
2021-04-23,5.71,5.75,5.71,5.74,5.74,3136580,0.0
2021-04-26,5.74,5.74,5.63,5.68,5.68,1837712,0.0
2021-04-27,5.67,5.82,5.67,5.77,5.77,1646355,0.0
2021-04-28,5.75,5.88,5.75,5.87,5.87,4821607,0.0
2021-04-29,5.88,5.88,5.8,5.82,5.82,2788554,0.0
2021-04-30,5.81,5.85,5.71,5.78,5.78,2652719,0.0
2021-05-03,5.8,5.81,5.71,5.76,5.76,4809902,0.0
2021-05-04,5.75,5.75,5.6,5.64,5.64,4438482,0.0
2021-05-05,5.64,5.64,5.62,5.63,5.63,131260,0.0
2021-05-06,5.62,5.64,5.61,5.63,5.63,4414678,0.0
2021-05-07,5.64,5.64,5.51,5.56,5.56,3727057,0.0
2021-05-10,5.58,5.58,5.55,5.55,5.55,1092794,0.0
2021-05-11,5.56,5.6,5.47,5.54,5.54,3031212,0.0
2021-05-12,5.56,5.69,5.48,5.58,5.58,3189393,0.0
2021-05-13,5.6,5.6,5.45,5.51,5.51,4725416,0.0
2021-05-14,5.53,5.55,5.52,5.54,5.54,3816047,0.0
2021-05-17,5.54,5.55,5.47,5.51,5.51,1550962,0.0
2021-05-18,5.51,5.56,5.47,5.51,5.51,4821793,0.0
2021-05-19,5.51,5.61,5.51,5.56,5.56,2764719,0.0
2021-05-20,5.57,5.67,5.57,5.65,5.65,221495,0.0
2021-05-21,5.65,5.65,5.61,5.63,5.63,4117904,0.0
2021-05-24,5.62,5.62,5.62,5.62,5.62,60931,0.0
2021-05-25,5.62,5.85,5.62,5.82,5.82,259709,0.0
2021-05-26,5.82,5.82,5.67,5.68,5.68,3203061,0.0
2021-05-27,5.69,5.69,5.51,5.55,5.55,2732356,0.0
2021-05-28,5.55,5.6,5.49,5.54,5.54,1502026,0.0
2021-05-31,5.55,5.6,5.55,5.57,5.57,377357,0.0
2021-06-01,5.57,5.69,5.57,5.63,5.63,2422382,0.0
2021-06-02,5.64,5.75,5.64,5.7,5.7,4305646,0.0
2021-06-03,5.7,5.81,5.7,5.8,5.8,4645945,0.0
2021-06-04,5.79,5.87,5.63,5.75,5.75,4711294,0.0
2021-06-07,5.76,5.76,5.69,5.69,5.69,1871858,0.0
2021-06-08,5.7,5.78,5.7,5.76,5.76,4333010,0.0
2021-06-09,5.76,5.78,5.69,5.73,5.73,3689319,0.0
2021-06-10,5.74,5.85,5.67,5.76,5.76,132961,0.0
2021-06-11,5.75,5.98,5.75,5.92,5.92,734137,0.0
2021-06-14,5.9,5.93,5.75,5.84,5.84,1340156,0.0
2021-06-15,5.84,5.85,5.83,5.84,5.84,2994784,0.0
2021-06-16,5.84,5.87,5.84,5.86,5.86,1911383,0.0
2021-06-17,5.85,6.01,5.85,6.0,6.0,529449,0.0
2021-06-18,5.99,6.0,5.96,5.98,5.98,2399833,0.0
2021-06-21,5.98,6.07,5.98,6.03,6.03,3317346,0.0
2021-06-22,6.02,6.03,5.96,5.99,5.99,4052177,0.0
2021-06-23,5.99,5.99,5.84,5.91,5.91,4019333,0.0
2021-06-24,5.89,5.98,5.85,5.92,5.92,84081,0.0
2021-06-25,5.91,5.97,5.91,5.94,5.94,1962890,0.0
2021-06-28,5.94,6.04,5.87,5.95,5.95,2063432,0.0
2021-06-29,5.95,6.08,5.95,6.02,6.02,3728119,0.0
2021-06-30,6.02,6.02,5.78,5.85,5.85,1098944,0.0
2021-07-01,5.86,6.06,5.86,5.98,5.98,638727,0.0
2021-07-02,5.96,5.96,5.89,5.91,5.91,63584,0.0
2021-07-05,5.92,6.17,5.9,6.03,6.03,663518,0.0
2021-07-06,6.02,6.02,5.94,5.97,5.97,1373038,0.0
2021-07-07,5.99,6.05,5.83,5.94,5.94,2376504,0.0
2021-07-08,5.95,5.96,5.94,5.95,5.95,835423,0.0
2021-07-09,5.96,5.96,5.8,5.81,5.81,4318708,0.0
2021-07-12,5.81,5.88,5.7,5.79,5.79,4612607,0.0
2021-07-13,5.81,5.81,5.72,5.75,5.75,2370409,0.0
2021-07-14,5.73,5.78,5.73,5.76,5.76,4219378,0.0
2021-07-15,5.76,5.87,5.66,5.76,5.76,108406,0.0
